Singer,Name,Lyric,Category
張惠妹, BAD BOY,你說的是我不想走　你說的是我不想走　你說的是我從來不放手我不會問你為什麼　你不用教我怎麼做　我要抹上最鮮豔的口紅　喔～原來你是這種 BAD BOY　難道我曾經默默縱容　難道是我　喔～你說的唯一有很多　你說的專情像煙火　你其實騙了自己騙了我我不想再挽回什麼　你不必再疲於奔波　我要找到最亮眼的自我　喔～原來你是這種 BAD BOY　難道我曾經默默縱容　那全是你犯的錯　喔～BAD BOY BAD BOY 你的壞讓我不明白  BAD BOY BAD BOY 我必須要離開你是BAD DOG BAD BOY 你的壞讓我太無奈BAD BOY BAD BOY 讓我對你說BYE-BYE你說的是我太軟弱　你說的是天的捉弄　你說的是我離不開優柔我不能證明是與否　也不想證明是與否　這不是我你分開的理由　喔～原來你真的是個BAD BOY　我一直無心縱容　那全是你惹的禍　喔～,反抗反駁反諷
張惠妹, Booty Call,Hey Baby！ 週末半夜又打來想我嗎 有人又寂寞難耐你說你落枕 脖子酸酸的說輾轉反側 還帶點顏色半睡半醒 我聽你拼命轉想造反 還要先繞八個彎煩不煩 男人一旦發騷就要鬼哭神號Oh別鬧Booty Call Don't Call掛掉Booty Call Oh No別鬧Booty Call Don't Call掛掉Booty Call 讓我好好睡覺  我明白寂寞總在半夜來只可惜 我們時差永遠在女人要這個 男人要那個我好想掰掰 你卻想著愛有沒有作夢請你不用管一個人睡覺沒有不溫暖煩不煩 想要有人擁抱回媽媽的懷抱oh大半夜 怎麼讓你冷靜我請你冷靜 你自己冷靜,反抗反駁反諷
張惠妹, 不要亂說,離開你 我承認有點寂寞但其實我一點也不覺得難過任何決定沒有誰對誰錯但你的無知是無可救藥的錯離開你 不會是一種噱頭我只是要一點呵護還嫌太多任何結果沒有誰有把握但請你讓一條路讓大家好走謝謝你 謝謝你  讓我看清楚世界冷漠愛又怎樣 又怎樣 大門就在你背後你不懂就不要亂說 你已經犯了多少的大過你不懂就不要亂說 我想要飛你不懂就保持沈默 你總是離奇失蹤 突然回頭就讓一切是個錯 我要離開這個噩夢看 你不懂就不要亂說 你已經犯了多少的大過你不懂就不要亂說 我想要飛你不懂就保持沈默 你總是離奇失蹤 突然回頭就讓一切是個錯 我要離開這個噩夢,反抗反駁反諷
張惠妹, 不要騙我,7:30 你打電話說不能回家吃晚飯可是我在等　鍋裡飯在燜　又是一個人的夜晚你說這個禮拜公司需要你去加班說這是應酬　還不是藉口　我看你不要再隱瞞不要騙我　說你愛我　這份感情我還珍惜我知道你很辛苦　每天忙碌雖然我知足　卻不想裝糊塗我真的(但是我)看到你跟她一起  欺騙我自己　欺騙你自己　為什麼還要在一起從沒有關心　也沒有愛情　只是為了方便嗎偷了我的心　耍了我的情　為什麼你還不反省試過睜一眼　假裝看不見　我要對你說再見你說做個女人應該為男人著想不要太好強　不要太多夢想　這是個男人的世界可是你心裡應該明白　你只要你的自由應該不應該　把你的愛情收起來,反抗反駁反諷
張惠妹, 母系社會,我不會 耕田吃草 讓人下注什麼理由 發明 什麼叫馬子難道是 想讓匹馬 為你生個兒子我沒有 兄弟聚會 那些幌子還可以 煮好宵夜 當做沒事仔細想想 你就會知道 誰才是傻子我笑得柔軟 心卻比鐵還剛世界男人稱王 女人卻什麼都扛不要再說 要進廚房能出廳堂不要再說 要會鋪床又能著床這個世界沒有女人該怎麼辦 你想 你想不要以為 西裝革履就是戰袍不要以為 浴帽圍裙就是渺小信以為真 連續劇裡的那一套 皇上吉祥簡直可笑我記得 你最喜歡 哪雙襪子朋友聚會 演戲 讓你有面子難道我 沒有發現 你目測誰的 SIZE我記得 女媧補天 岳母刺字你只講 少說多做 相夫教子  仔細算算 最值錢的 只是結婚戒指我笑得柔軟 心卻比鐵還剛世界男人稱王 女人卻什麼都扛不要再說 要進廚房能出廳堂不要再說 要會鋪床又能著床這個世界沒有女人該怎麼辦 你想 你想不要以為 西裝革履就是戰袍不要以為 浴帽圍裙就是渺小信以為真連續劇裡的那一套 皇上吉祥簡直可笑你可以抱 我重複愛我的台詞我不相信 你有放棄我的 GUTS我無所謂 女人就該是這樣子安靜 該死不要以為 西裝革履就是戰袍不要以為 浴帽圍裙就是渺小信以為真連續劇裡的那一套 皇上吉祥簡直 荒唐 無聊荒唐 無聊,反抗反駁反諷
張惠妹, 你想幹什麼,他捧著鈔票 說他很古典她大聲尖叫 表示她熱血願打願挨 都各有版面怎麼看 怎麼狼狽為奸他穿著當季 飄逸的膚淺她典當臉孔要人群下跪妖言惑眾 或洞悉是非反正人要的 總是滋味好個打不還手 有種罵不還口說吧 你到底想幹什麼你根本犯賤 你不願看見你根本犯賤 我根本不屑他搖旗吶喊 說他很危險她覺得英雄 是該被諒解群魔亂舞 咆哮別浪費人間可以 多騰些空間他問我 是否該收斂一點我問他 什麼叫收斂一點大約人類和禽獸之間總是就差那麼一條線  好個打不還手 有種罵不還口說吧 你到底想幹什麼你根本犯賤 你不願看見你根本犯賤 我根本不屑而我笑自己 我自認過人聰明多少人暗自欣喜 以為他就是真理幹什麼 幹什麼 幹什麼你想幹什麼 幹什麼 幹什麼你想幹什麼 幹什麼 幹什麼你想幹什麼 幹什麼 幹什麼你想幹什麼 幹什麼 幹什麼你想幹什麼 幹什麼 幹什麼你想幹什麼 幹什麼 幹什麼你想幹什麼 幹什麼 幹什麼你犯賤 我不屑你犯賤 我不屑,反抗反駁反諷
張惠妹, 你說了算(& 瘦子 E-SO),說要了斷你說得簡單什麼時候你可以這樣隨口說了就就別再演戲省下拙劣的表情我早已看清只是選擇相信等待一切透明事實醜陋得要命被狠狠傷的是我的不離不棄Well I don't know baby我已經不再認得你既然都這樣那我人生可以沒有你說要了斷說得簡單什麼時候你可以這樣隨口說了就算說什麼我愛你Every time怎麼可以說得這麼自然說什麼我愛你說什麼我願意讓時間證明證明失敗從此後你不用再不用再煩你知道我的作風I don't play game girl那些抱怨只有在你自己身上才說得通我放棄那些要求當我沒有說過留著那些氣話我會當做只有一個人懂沒有人完美 what you want from me你要的溝通 只挑你想聽我要是說得太直 又怕傷到你Why you always try to dominate你期待的男人根本不存在養條狗會比較實在寧願吵架 ah you love that這麼看不下去 何必忍耐 it's alright  你說要放棄放棄我們的關係我們不再練習開始選擇逃避你變得很神秘我愛你變我愛過你 (that's how you think)想要簡單的愛情好不容易Well I don't know baby生活不再有交集你的東西拜託找天過來都拿回去說要了斷說得簡單什麼時候你可以這樣隨口說了你就想賴 最好那麼簡單你想得太簡單 那就看著辦說什麼我愛你Every time oh no喔你說得這麼地自然說什麼我愛你說什麼我願意讓時間證明 耶證明失敗 oh no我愛你說什麼我願意Every time every time怎麼可以說得這麼自然說什麼我愛你說什麼我願意讓時間證明你最好你最棒你最誠懇都你說了就算I ain't role modelWhat you want from me want from meI ain't role modelI ain't role modelWhat you want from me want from meI ain't role model,反抗反駁反諷
張惠妹, 來鬧的,對著我放電是什麼情形桃花舞春風我懶得參與每個女孩都叫做北鼻頭腦簡單得就像個底迪看你根本不了愛是 什麼東西說得每一句話 都像馬戲唯一加分題是迷你裙唯一的信仰是亂打屁oh~~歸零 oh~~沒戲來鬧的神馬東西 想親換個人親親 ～來鬧的神馬東西 想盯換個人盯盯 ～你的茶包肯定多過 你的自信所有的美眉都是 你的收集唯一的專長是APP唯一的綽號叫ㄍㄚ納滴oh~~歸零 oh~~沒戲來鬧的神馬東西　想親換個人親  親 ～來鬧的神馬東西　想盯換個人盯盯 ～喬來喬去 是唯一的話題兄弟都是 你的PAPARAZZI夜半三更 還在四處搜尋最好是 早點認清都是天命我我我我 真的沒有力氣快點休息 我明天還得早起把你和貓叫 都畫上等號我真的不需要你的肩膀 靠來鬧的神馬東西　想親換個人親親 ～來鬧的神馬東西　想盯換個人盯盯 ～來鬧的神馬東西　想親換個人親親 ～來鬧的神馬東西　想盯換個人盯盯 ～,反抗反駁反諷
張惠妹, 到底,你幹嘛不敢坦白坦白的說你喜歡喜歡刷存在感喜歡狂野姿態但就是不肯鬆口說你想要怎麼辦我不想要再等待我為什麼要等待等待你跨過檻等待你長了膽幹嘛不直接衝刺我大概會讓你愛別重約時間Let's talk about it面對面也眼對眼你要不要說了到底哪有那麼多的內心戲Let's talk about itMy oh my你煩不煩難道你想撤了到底駕馭我沒有你想像的那麼困難不要想太多該怎麼辦就怎麼辦我沒在跟你客氣別把我當作空氣是時候面對了別再逃避我們的愛駕馭我沒有你想像的那麼困難不要想太多該怎麼辦就怎麼辦我沒在跟你客氣We're gonna talk about it是時候面對了別再逃避我們的愛你還是一樣混亂混亂的表達期待期待我的強悍期待我的柔軟  期待都自相矛盾講不出個所以然或許你追求簡單我難道不夠簡單簡單的一頓飯簡單的一整晚我只要你簡單的付出你所有的愛別重約時間Let's talk about it面對面也眼對眼你要不要說了到底哪有那麼多的內心戲Let's talk about itMy oh my你煩不煩難道你想撤了到底駕馭我沒有你想像的那麼困難不要想太多該怎麼辦就怎麼辦我沒在跟你客氣別把我當作空氣是時候面對了別再逃避我們的愛駕馭我沒有你想像 那麼困難不要想太多該怎麼辦就怎麼辦我沒在跟你客氣We're gonna talk about it是時候面對了別再逃避我們的愛駕馭我沒有你想像的那麼困難不要想太多該怎麼辦就怎麼辦我沒在跟你客氣別把我當作空氣是時候面對了別再逃避我們的愛,反抗反駁反諷
張惠妹, 怪胎秀,絕無僅有 不要錯過 百年難得的人哪裡來的新變種 得好好研究彩色瞳孔 尖銳唇峰 演化淘汰耳朵簡直全新的物種 在驚艷四座馬戲班在騷動 整個一票難求活脫怪胎荒誕秀啊夠驚悚 才能譁眾取寵只為今晚而生活掌聲歡迎 對號入座 場內禁止沈默台下觀眾更帶種 在期待什麼別吊他們胃口 讓大家都拍手場面要歡聲雷動 氣氛最高峰  馬戲班在騷動 整個一票難求活脫怪胎荒誕秀啊夠驚悚 才能譁眾取寵只為今晚而生活(掌聲歡迎 對號入座活脫怪胎 荒誕秀啊)馬戲班在騷動 (給我怪胎荒誕秀)整個一票難求 (一點病態算什麼)活脫怪胎荒誕秀啊 (寧願安靜當觀眾)夠驚悚 才能譁眾取寵 (怪胎就讓別人做)只為今晚而生活,反抗反駁反諷
張惠妹, 狗,我提早回來想要給你驚喜 卻看見她在你懷裡四個身體八隻眼睛 不知道誰看誰的表情 誰等誰的聲音正想要你叫她滾出去 我發起火來自己都擔心沒想到她眨眨眼睛 丟一句這個沒用東西我不要了還你那年說為了不寂寞為了有寄託 一起養條狗現在牠拴在門窗後隔著一條縫 看著新朋友動物星球有沒有看懂 小狗是人類最好的朋友牠撲向我鑽我腦後 是要我聞到那個女人香味多麼妖魔那年說為了不寂寞為了有寄託 一起養條狗  現在牠默默看決鬥你死我活後 牠該跟誰走現在的對峙 實在夠幽默各自的呼吸聽來像脫拍的饒舌你瞠目結舌 我懶得多說只能把眼睛盯在牠晃動的舌頭那年說為了不寂寞為了有寄託 一起養條狗現在牠拴在門窗後隔著一條縫 看你交朋友那年說為了不寂寞為了有寄託 一起養條狗現在牠默默看決鬥你死我活後 牠該跟誰走,反抗反駁反諷
張惠妹, 假惺惺,baby　baby　別假惺惺　你有甚麼不對勁男人大方獻殷勤　不會有好事情baby　baby　別假惺惺　就是感覺不正經擁抱那麼的用力　是不是在演戲今天不是我的生日還送花眼神閃爍掩飾著心慌明明很冷還拼命說冷笑話笑容洩漏不安的緊張ha氣氛尷尬ha　演技太差ha還以為自己多情又瀟灑ha你的表情ha　還在裝ha是真的聰明坦白就饒你baby　baby　別假惺惺　你有甚麼不對勁男人大方獻殷勤　不會有好事情baby　baby　別假惺惺　就是感覺不正經擁抱那麼的用力　是不是在演戲故意先不拆穿　你說的謊話看看還能玩甚麼花樣好好享受你對我製造浪漫當作是你出軌的補償ha氣氛尷尬ha　演技太差ha  還以為自己多情又瀟灑ha你的表情ha　還在裝ha是真的聰明坦白就饒了你baby　baby　別假惺惺　你有甚麼不對勁男人大方獻殷勤　不會有好事情baby　baby　別假惺惺　就是感覺不正經擁抱那麼的用力　是不是在演戲別以為　只要有　一百朵玫瑰　就一切完美當我們的愛情之間有問題就請你別再假裝是猩猩yeah stop ain't nobody cheatin' on youi use to crush alot but now i always stay trueokay i might flirt here and therea hundred red roses just to let you know baby that i careyoure thinkin too much and you say my loves fakeall the drama and problems youre the one to createbut in the end amei its you and me me and youi gonna keep doin my thang till the day i say i do...baby　baby　別假惺惺　你有甚麼不對勁男人大方獻殷勤　不會有好事情baby　baby　別假惺惺　就是感覺不正經擁抱那麼的用力　是不是在演戲就請你別再假裝是猩猩,反抗反駁反諷
